country_name,country,year,gdp
Uzbekistan,UZB,1962,
St. Vincent and the Grenadines,VCT,1962,174.5002698
"Venezuela, RB",VEN,1962,1023.3555880000001
British Virgin Islands,VGB,1962,
Virgin Islands (U.S.),VIR,1962,
Vietnam,VNM,1962,
Vanuatu,VUT,1962,
World,WLD,1962,490.23347520000004
Samoa,WSM,1962,
Kosovo,XKX,1962,
"Yemen, Rep.",YEM,1962,
South Africa,ZAF,1962,473.0116154
Zambia,ZMB,1962,212.57812310000003
Zimbabwe,ZWE,1962,276.6887808
Aruba,ABW,1963,
Afghanistan,AFG,1963,78.70638754
Angola,AGO,1963,
Albania,ALB,1963,
Andorra,AND,1963,
Arab World,ARB,1963,
United Arab Emirates,ARE,1963,
Argentina,ARG,1963,850.3047368999999
Armenia,ARM,1963,
American Samoa,ASM,1963,
Antigua and Barbuda,ATG,1963,
Australia,AUS,1963,1964.1504699999998
Austria,AUT,1963,1167.000532
Azerbaijan,AZE,1963,
Burundi,BDI,1963,78.51432941
Belgium,BEL,1963,1535.023729
Benin,BEN,1963,99.85911389
Burkina Faso,BFA,1963,78.37207194
Bangladesh,BGD,1963,101.9014145
Bulgaria,BGR,1963,
Bahrain,BHR,1963,
"Bahamas, The",BHS,1963,1867.025012
Bosnia and Herzegovina,BIH,1963,
Belarus,BLR,1963,
Belize,BLZ,1963,336.9414661
Bermuda,BMU,1963,2020.2652480000002
Bolivia,BOL,1963,123.4293095
Brazil,BRA,1963,292.2521363
Barbados,BRB,1963,
Brunei Darussalam,BRN,1963,
Bhutan,BTN,1963,
Botswana,BWA,1963,71.10736826
Central African Republic,CAF,1963,81.91816857
Canada,CAN,1963,2374.498448
Central Europe and the Baltics,CEB,1963,
Switzerland,CHE,1963,2294.182847
Channel Islands,CHI,1963,
Chile,CHL,1963,655.252476
China,CHN,1963,74.31364345
Cote d'Ivoire,CIV,1963,194.212629
Cameroon,CMR,1963,131.13641299999998
"Congo, Dem. Rep.",COD,1963,377.4298327
"Congo, Rep.",COG,1963,157.05586609999997
Colombia,COL,1963,274.314942
Comoros,COM,1963,
Cabo Verde,CPV,1963,
Costa Rica,CRI,1963,344.3551201
Caribbean small states,CSS,1963,515.4108375
Cuba,CUB,1963,
Curacao,CUW,1963,
Cayman Islands,CYM,1963,
Cyprus,CYP,1963,
Czech Republic,CZE,1963,
Germany,DEU,1963,
Djibouti,DJI,1963,
Dominica,DMA,1963,
Denmark,DNK,1963,
Dominican Republic,DOM,1963,258.595853
Algeria,DZA,1963,226.89998880000002
East Asia & Pacific (excluding high income),EAP,1963,75.19718368
Early-demographic dividend,EAR,1963,159.750976
East Asia & Pacific,EAS,1963,161.77891780000002
Europe & Central Asia (excluding high income),ECA,1963,
Europe & Central Asia,ECS,1963,
Ecuador,ECU,1963,368.6299561
"Egypt, Arab Rep.",EGY,1963,
Euro area,EMU,1963,1230.225992
Eritrea,ERI,1963,
Spain,ESP,1963,609.4873841
Estonia,EST,1963,
Ethiopia,ETH,1963,
European Union,EUU,1963,1301.361988
Fragile and conflict affected situations,FCS,1963,
Finland,FIN,1963,1522.319242
Fiji,FJI,1963,296.71511719999995
France,FRA,1963,1744.6405899999997
Faroe Islands,FRO,1963,
"Micronesia, Fed. Sts.",FSM,1963,
Gabon,GAB,1963,298.4664095
United Kingdom,GBR,1963,1613.456884
Georgia,GEO,1963,
Ghana,GHA,1963,211.0647991
Gibraltar,GIB,1963,
Guinea,GIN,1963,
"Gambia, The",GMB,1963,
Guinea-Bissau,GNB,1963,
Equatorial Guinea,GNQ,1963,40.75223732
Greece,GRC,1963,695.2286244
Grenada,GRD,1963,
Greenland,GRL,1963,
Guatemala,GTM,1963,274.789958
Guam,GUM,1963,
Guyana,GUY,1963,282.3063385
High income,HIC,1963,1651.557935
"Hong Kong SAR, China",HKG,1963,565.7278104
Honduras,HND,1963,185.04951499999999
Heavily indebted poor countries (HIPC),HPC,1963,134.6422154
Croatia,HRV,1963,
Haiti,HTI,1963,71.96218417
Hungary,HUN,1963,
IBRD only,IBD,1963,161.76052919999998
IDA & IBRD total,IBT,1963,154.53218950000002
IDA total,IDA,1963,118.2920428
IDA blend,IDB,1963,111.2937983
Indonesia,IDN,1963,
IDA only,IDX,1963,126.30254070000001
Isle of Man,IMN,1963,
India,IND,1963,101.1264282
Not classified,INX,1963,
Ireland,IRL,1963,852.1353017000001
"Iran, Islamic Rep.",IRN,1963,208.1323615
Iraq,IRQ,1963,250.78711
Iceland,ISL,1963,1831.7056559999999
Israel,ISR,1963,1257.8114050000001
Italy,ITA,1963,1126.019337
Jamaica,JAM,1963,485.2463716
Jordan,JOR,1963,
Japan,JPN,1963,717.8669152000001
Kazakhstan,KAZ,1963,
Kenya,KEN,1963,103.77870940000001
Kyrgyz Republic,KGZ,1963,
Cambodia,KHM,1963,117.8234883
Kiribati,KIR,1963,
St. Kitts and Nevis,KNA,1963,253.9975535
"Korea, Rep.",KOR,1963,146.3030553
Kuwait,KWT,1963,
Latin America & Caribbean (excluding high income),LAC,1963,396.35605760000004
Lao PDR,LAO,1963,
Lebanon,LBN,1963,
Liberia,LBR,1963,
Libya,LBY,1963,
St. Lucia,LCA,1963,
Latin America & Caribbean,LCN,1963,417.90820099999996
Least developed countries: UN classification,LDC,1963,
Low income,LIC,1963,
Liechtenstein,LIE,1963,
Sri Lanka,LKA,1963,117.0720435
Lower middle income,LMC,1963,
Low & middle income,LMY,1963,149.1475151
Lesotho,LSO,1963,53.08807359
Late-demographic dividend,LTE,1963,171.2460817
Lithuania,LTU,1963,
Luxembourg,LUX,1963,2441.038555
Latvia,LVA,1963,
"Macao SAR, China",MAC,1963,
St. Martin (French part),MAF,1963,
Morocco,MAR,1963,196.531336
Monaco,MCO,1963,
Moldova,MDA,1963,
Madagascar,MDG,1963,138.40716569999998
Maldives,MDV,1963,
Middle East & North Africa,MEA,1963,
Mexico,MEX,1963,409.0456095
Marshall Islands,MHL,1963,
Middle income,MIC,1963,152.0137727
North Macedonia,MKD,1963,
Mali,MLI,1963,
Malta,MLT,1963,
Myanmar,MMR,1963,
Middle East & North Africa (excluding high income),MNA,1963,
Montenegro,MNE,1963,
Mongolia,MNG,1963,
Northern Mariana Islands,MNP,1963,
Mozambique,MOZ,1963,
Mauritania,MRT,1963,122.5295753
Mauritius,MUS,1963,
Malawi,MWI,1963,48.50550233
Malaysia,MYS,1963,279.717634
North America,NAC,1963,3283.141453
Namibia,NAM,1963,
New Caledonia,NCL,1963,
Niger,NER,1963,158.7162793
Nigeria,NGA,1963,107.54056809999999
Nicaragua,NIC,1963,150.5041229
Netherlands,NLD,1963,1328.0366490000001
Norway,NOR,1963,1775.5826550000002
Nepal,NPL,1963,46.86144884
Nauru,NRU,1963,
New Zealand,NZL,1963,2622.220271
OECD members,OED,1963,1588.273645
Oman,OMN,1963,
Other small states,OSS,1963,
Pakistan,PAK,1963,93.83720546
Panama,PAN,1963,583.4134454
Peru,PER,1963,325.516192
Philippines,PHL,1963,168.0409776
Palau,PLW,1963,
Papua New Guinea,PNG,1963,115.6639922
Poland,POL,1963,
Pre-demographic dividend,PRE,1963,72.98288596
Puerto Rico,PRI,1963,931.751666
"Korea, Dem. People?s Rep.",PRK,1963,
Portugal,PRT,1963,432.5117296
Paraguay,PRY,1963,
West Bank and Gaza,PSE,1963,
Pacific island small states,PSS,1963,
Post-demographic dividend,PST,1963,1634.838137
French Polynesia,PYF,1963,
Qatar,QAT,1963,
Romania,ROU,1963,
Russian Federation,RUS,1963,
Rwanda,RWA,1963,41.21827038
South Asia,SAS,1963,98.84138161
Saudi Arabia,SAU,1963,
Sudan,SDN,1963,139.3099029
Senegal,SEN,1963,322.3007333
Singapore,SGP,1963,511.2055753
Solomon Islands,SLB,1963,
Sierra Leone,SLE,1963,143.620721
El Salvador,SLV,1963,
San Marino,SMR,1963,
Somalia,SOM,1963,73.60722932
Serbia,SRB,1963,
Sub-Saharan Africa (excluding high income),SSA,1963,158.0899353
South Sudan,SSD,1963,
Sub-Saharan Africa,SSF,1963,158.111722
Small states,SST,1963,
Sao Tome and Principe,STP,1963,
Suriname,SUR,1963,403.75448389999997
Slovak Republic,SVK,1963,
Slovenia,SVN,1963,
Sweden,SWE,1963,2657.022505
Eswatini,SWZ,1963,151.49619199999998
Sint Maarten (Dutch part),SXM,1963,
Seychelles,SYC,1963,308.1952644
Syrian Arab Republic,SYR,1963,238.43730609999997
Turks and Caicos Islands,TCA,1963,
Chad,TCD,1963,116.77669070000002
East Asia & Pacific (IDA & IBRD countries),TEA,1963,76.02986214
Europe & Central Asia (IDA & IBRD countries),TEC,1963,
Togo,TGO,1963,87.79197513
Thailand,THA,1963,118.1439385
Tajikistan,TJK,1963,
Turkmenistan,TKM,1963,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1963,409.87069110000004
Timor-Leste,TLS,1963,
Middle East & North Africa (IDA & IBRD countries),TMN,1963,
Tonga,TON,1963,
South Asia (IDA & IBRD),TSA,1963,98.84138161
Sub-Saharan Africa (IDA & IBRD countries),TSS,1963,158.111722
Trinidad and Tobago,TTO,1963,760.4012954
Tunisia,TUN,1963,
Turkey,TUR,1963,350.66294960000005
Tuvalu,TUV,1963,
Tanzania,TZA,1963,
Uganda,UGA,1963,69.17356155
Ukraine,UKR,1963,
Upper middle income,UMC,1963,185.6535687
Uruguay,URY,1963,584.2914118
United States,USA,1963,3374.515171
Uzbekistan,UZB,1963,
St. Vincent and the Grenadines,VCT,1963,162.8093197
"Venezuela, RB",VEN,1963,1077.4026939999999
British Virgin Islands,VGB,1963,
Virgin Islands (U.S.),VIR,1963,
Vietnam,VNM,1963,
Vanuatu,VUT,1963,
World,WLD,1963,517.3379235
Samoa,WSM,1963,
Kosovo,XKX,1963,
"Yemen, Rep.",YEM,1963,
South Africa,ZAF,1963,511.49725250000006
Zambia,ZMB,1963,213.8964406
Zimbabwe,ZWE,1963,277.4797151
Aruba,ABW,1964,
Afghanistan,AFG,1964,82.09523071
Angola,AGO,1964,
Albania,ALB,1964,
Andorra,AND,1964,
Arab World,ARB,1964,
United Arab Emirates,ARE,1964,
Argentina,ARG,1964,1173.238213
Armenia,ARM,1964,
American Samoa,ASM,1964,
Antigua and Barbuda,ATG,1964,
Australia,AUS,1964,2128.068355
Austria,AUT,1964,1269.412583
Azerbaijan,AZE,1964,
Burundi,BDI,1964,86.16160646
Belgium,BEL,1964,1701.8462760000002
Benin,BEN,1964,104.339768
Burkina Faso,BFA,1964,80.47276675
Bangladesh,BGD,1964,100.2211135
Bulgaria,BGR,1964,
Bahrain,BHR,1964,
"Bahamas, The",BHS,1964,1994.380832
Bosnia and Herzegovina,BIH,1964,
Belarus,BLR,1964,
Belize,BLZ,1964,351.16112630000003
Bermuda,BMU,1964,2199.727007
Bolivia,BOL,1964,136.31243080000002
Brazil,BRA,1964,261.6666196
Barbados,BRB,1964,
Brunei Darussalam,BRN,1964,
Bhutan,BTN,1964,
Botswana,BWA,1964,75.95550255
Central African Republic,CAF,1964,88.29022555
Canada,CAN,1964,2555.111146
Central Europe and the Baltics,CEB,1964,
Switzerland,CHE,1964,2501.29319
Channel Islands,CHI,1964,
Chile,CHL,1964,678.1278758
China,CHN,1964,85.49855516
Cote d'Ivoire,CIV,1964,226.2270418
Cameroon,CMR,1964,138.6460281
"Congo, Dem. Rep.",COD,1964,170.4669949
"Congo, Rep.",COG,1964,165.00945910000002
Colombia,COL,1964,328.65506830000004
Comoros,COM,1964,
Cabo Verde,CPV,1964,
Costa Rica,CRI,1964,352.33711370000003
Caribbean small states,CSS,1964,546.5376611
Cuba,CUB,1964,
Curacao,CUW,1964,
Cayman Islands,CYM,1964,
Cyprus,CYP,1964,
Czech Republic,CZE,1964,
Germany,DEU,1964,
Djibouti,DJI,1964,
Dominica,DMA,1964,
Denmark,DNK,1964,
Dominican Republic,DOM,1964,272.9741462
Algeria,DZA,1964,238.048532
East Asia & Pacific (excluding high income),EAP,1964,85.09108742
Early-demographic dividend,EAR,1964,179.0530655
East Asia & Pacific,EAS,1964,181.6166824
Europe & Central Asia (excluding high income),ECA,1964,
Europe & Central Asia,ECS,1964,
Ecuador,ECU,1964,440.5597153
"Egypt, Arab Rep.",EGY,1964,
Euro area,EMU,1964,1355.993559
Eritrea,ERI,1964,
Spain,ESP,1964,675.2416390999999
Estonia,EST,1964,
Ethiopia,ETH,1964,
European Union,EUU,1964,1427.3476859999998
Fragile and conflict affected situations,FCS,1964,
Finland,FIN,1964,1707.5039379999998
Fiji,FJI,1964,310.8095171
France,FRA,1964,1909.541232
Faroe Islands,FRO,1964,
"Micronesia, Fed. Sts.",FSM,1964,
Gabon,GAB,1964,410.90095210000004
United Kingdom,GBR,1964,1748.288118
Georgia,GEO,1964,
Ghana,GHA,1964,230.08871839999998
Gibraltar,GIB,1964,
Guinea,GIN,1964,
"Gambia, The",GMB,1964,
Guinea-Bissau,GNB,1964,
Equatorial Guinea,GNQ,1964,46.97570522
Greece,GRC,1964,783.705881
Grenada,GRD,1964,
Greenland,GRL,1964,
Guatemala,GTM,1964,274.6197897
Guam,GUM,1964,
Guyana,GUY,1964,305.36161119999997
High income,HIC,1964,1780.5486
"Hong Kong SAR, China",HKG,1964,629.5915258
Honduras,HND,1964,200.43437680000002
Heavily indebted poor countries (HIPC),HPC,1964,117.2068693
Croatia,HRV,1964,
Haiti,HTI,1964,77.86248542
Hungary,HUN,1964,
IBRD only,IBD,1964,179.4117294
IDA & IBRD total,IBT,1964,167.99805790000002
IDA total,IDA,1964,113.11559550000001
IDA blend,IDB,1964,118.65372990000002
Indonesia,IDN,1964,
IDA only,IDX,1964,113.78669099999999
Isle of Man,IMN,1964,
India,IND,1964,115.537497
Not classified,INX,1964,
Ireland,IRL,1964,965.1354227
"Iran, Islamic Rep.",IRN,1964,221.3212371
Iraq,IRQ,1964,288.1635526
Iceland,ISL,1964,2297.920643
Israel,ISR,1964,1375.892256
Italy,ITA,1964,1222.54454
Jamaica,JAM,1964,518.8141714
Jordan,JOR,1964,
Japan,JPN,1964,835.6572525
Kazakhstan,KAZ,1964,
Kenya,KEN,1964,108.29368840000001
Kyrgyz Republic,KGZ,1964,
Cambodia,KHM,1964,123.64580819999999
Kiribati,KIR,1964,
St. Kitts and Nevis,KNA,1964,268.7019059
"Korea, Rep.",KOR,1964,123.5901265
Kuwait,KWT,1964,
Latin America & Caribbean (excluding high income),LAC,1964,430.46014239999994
Lao PDR,LAO,1964,
Lebanon,LBN,1964,
Liberia,LBR,1964,
Libya,LBY,1964,
St. Lucia,LCA,1964,
Latin America & Caribbean,LCN,1964,453.2953625
Least developed countries: UN classification,LDC,1964,
Low income,LIC,1964,
Liechtenstein,LIE,1964,
Sri Lanka,LKA,1964,120.7143702
Lower middle income,LMC,1964,
Low & middle income,LMY,1964,162.19262980000002
Lesotho,LSO,1964,57.46966984
Late-demographic dividend,LTE,1964,184.7701677
Lithuania,LTU,1964,
Luxembourg,LUX,1964,2755.6331170000003
Latvia,LVA,1964,
"Macao SAR, China",MAC,1964,
St. Martin (French part),MAF,1964,
Morocco,MAR,1964,201.2620264
Monaco,MCO,1964,
Moldova,MDA,1964,
Madagascar,MDG,1964,142.6593399
Maldives,MDV,1964,
Middle East & North Africa,MEA,1964,
Mexico,MEX,1964,469.4761149
Marshall Islands,MHL,1964,
Middle income,MIC,1964,167.8609824
North Macedonia,MKD,1964,
Mali,MLI,1964,
Malta,MLT,1964,
Myanmar,MMR,1964,
Middle East & North Africa (excluding high income),MNA,1964,
Montenegro,MNE,1964,
Mongolia,MNG,1964,
Northern Mariana Islands,MNP,1964,
Mozambique,MOZ,1964,
Mauritania,MRT,1964,158.7556034
Mauritius,MUS,1964,
Malawi,MWI,1964,48.29320151
Malaysia,MYS,1964,289.0087593
North America,NAC,1964,3480.426945
Namibia,NAM,1964,
New Caledonia,NCL,1964,
Niger,NER,1964,153.2596767
Nigeria,NGA,1964,113.16872120000001
Nicaragua,NIC,1964,170.43458619999998
Netherlands,NLD,1964,1541.947365
Norway,NOR,1964,1937.884614
Nepal,NPL,1964,46.00336549
Nauru,NRU,1964,
New Zealand,NZL,1964,2813.546976
OECD members,OED,1964,1712.376634
Oman,OMN,1964,
Other small states,OSS,1964,
Pakistan,PAK,1964,103.3780668
Panama,PAN,1964,608.1004849
Peru,PER,1964,382.7436622
Philippines,PHL,1964,175.95579180000001
Palau,PLW,1964,
Papua New Guinea,PNG,1964,125.4248455
Poland,POL,1964,
Pre-demographic dividend,PRE,1964,66.32747027
Puerto Rico,PRI,1964,1006.4344460000001
"Korea, Dem. People?s Rep.",PRK,1964,
Portugal,PRT,1964,468.78108160000005
Paraguay,PRY,1964,
West Bank and Gaza,PSE,1964,
Pacific island small states,PSS,1964,
Post-demographic dividend,PST,1964,1763.096632
French Polynesia,PYF,1964,
Qatar,QAT,1964,
Romania,ROU,1964,
Russian Federation,RUS,1964,
Rwanda,RWA,1964,41.08381446
South Asia,SAS,1964,110.7668405
Saudi Arabia,SAU,1964,
Sudan,SDN,1964,139.22330269999998
Senegal,SEN,1964,332.0813409
Singapore,SGP,1964,485.53385819999994
Solomon Islands,SLB,1964,
Sierra Leone,SLE,1964,150.7492153
El Salvador,SLV,1964,
San Marino,SMR,1964,
Somalia,SOM,1964,76.48044944
Serbia,SRB,1964,
Sub-Saharan Africa (excluding high income),SSA,1964,150.60978380000003
South Sudan,SSD,1964,
Sub-Saharan Africa,SSF,1964,150.6386556
Small states,SST,1964,
Sao Tome and Principe,STP,1964,
Suriname,SUR,1964,419.6459238
Slovak Republic,SVK,1964,
Slovenia,SVN,1964,
Sweden,SWE,1964,2941.048899
Eswatini,SWZ,1964,177.96594130000003
Sint Maarten (Dutch part),SXM,1964,
Seychelles,SYC,1964,332.3050031
Syrian Arab Republic,SYR,1964,257.5784123
Turks and Caicos Islands,TCA,1964,
Chad,TCD,1964,120.8208035
East Asia & Pacific (IDA & IBRD countries),TEA,1964,86.02605541
Europe & Central Asia (IDA & IBRD countries),TEC,1964,
Togo,TGO,1964,99.93788939
Thailand,THA,1964,125.938686
Tajikistan,TJK,1964,
Turkmenistan,TKM,1964,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,444.57922659999997
Timor-Leste,TLS,1964,
Middle East & North Africa (IDA & IBRD countries),TMN,1964,
Tonga,TON,1964,
South Asia (IDA & IBRD),TSA,1964,110.7668405
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,150.6386556
Trinidad and Tobago,TTO,1964,788.7027636
Tunisia,TUN,1964,
Turkey,TUR,1964,369.58343199999996
Tuvalu,TUV,1964,
Tanzania,TZA,1964,
Uganda,UGA,1964,76.31152576
Ukraine,UKR,1964,
Upper middle income,UMC,1964,204.982854
Uruguay,URY,1964,741.2436075
United States,USA,1964,3573.941185
Uzbekistan,UZB,1964,
St. Vincent and the Grenadines,VCT,1964,173.39956469999998
"Venezuela, RB",VEN,1964,864.4716824
British Virgin Islands,VGB,1964,
Virgin Islands (U.S.),VIR,1964,
Vietnam,VNM,1964,
Vanuatu,VUT,1964,
World,WLD,1964,555.3331597
Samoa,WSM,1964,
Kosovo,XKX,1964,
"Yemen, Rep.",YEM,1964,
South Africa,ZAF,1964,548.9959416
Zambia,ZMB,1964,242.38433250000003
Zimbabwe,ZWE,1964,281.5584401
Aruba,ABW,1965,
Afghanistan,AFG,1965,101.10830490000001
Angola,AGO,1965,
Albania,ALB,1965,
Andorra,AND,1965,
Arab World,ARB,1965,
United Arab Emirates,ARE,1965,
Argentina,ARG,1965,1279.113432
Armenia,ARM,1965,
American Samoa,ASM,1965,
Antigua and Barbuda,ATG,1965,
Australia,AUS,1965,2277.558398
Austria,AUT,1965,1374.53214
Azerbaijan,AZE,1965,
Burundi,BDI,1965,51.38186465
Belgium,BEL,1965,1835.594766
Benin,BEN,1965,110.1327938
Burkina Faso,BFA,1965,81.7251155
Bangladesh,BGD,1965,106.6466482
Bulgaria,BGR,1965,
Bahrain,BHR,1965,
"Bahamas, The",BHS,1965,2144.754403
Bosnia and Herzegovina,BIH,1965,
Belarus,BLR,1965,
Belize,BLZ,1965,377.59430519999995
Bermuda,BMU,1965,2282.216546
Bolivia,BOL,1965,149.6400739
Brazil,BRA,1965,261.3543545
Barbados,BRB,1965,
Brunei Darussalam,BRN,1965,1113.826555
Bhutan,BTN,1965,
Botswana,BWA,1965,81.77028637
Central African Republic,CAF,1965,91.83037465
Canada,CAN,1965,2770.361804
Central Europe and the Baltics,CEB,1965,
Switzerland,CHE,1965,2620.475547
Channel Islands,CHI,1965,
Chile,CHL,1965,670.3946417999999
China,CHN,1965,98.48677775
Cote d'Ivoire,CIV,1965,217.60238999999999
Cameroon,CMR,1965,141.012175
"Congo, Dem. Rep.",COD,1965,232.81111439999998
"Congo, Rep.",COG,1965,171.6456959
Colombia,COL,1965,307.6468107
Comoros,COM,1965,
Cabo Verde,CPV,1965,
Costa Rica,CRI,1965,372.278942
Caribbean small states,CSS,1965,579.448366
Cuba,CUB,1965,
Curacao,CUW,1965,
Cayman Islands,CYM,1965,
Cyprus,CYP,1965,
Czech Republic,CZE,1965,
Germany,DEU,1965,
Djibouti,DJI,1965,
Dominica,DMA,1965,
Denmark,DNK,1965,
Dominican Republic,DOM,1965,229.0236773
Algeria,DZA,1965,249.8834861
East Asia & Pacific (excluding high income),EAP,1965,96.87555541
Early-demographic dividend,EAR,1965,189.5895726
East Asia & Pacific,EAS,1965,197.5719511
Europe & Central Asia (excluding high income),ECA,1965,
Europe & Central Asia,ECS,1965,
Ecuador,ECU,1965,455.19807879999996
"Egypt, Arab Rep.",EGY,1965,162.608483
Euro area,EMU,1965,1468.912979
Eritrea,ERI,1965,
Spain,ESP,1965,774.7616092999999
Estonia,EST,1965,
Ethiopia,ETH,1965,
European Union,EUU,1965,1542.169042
Fragile and conflict affected situations,FCS,1965,
Finland,FIN,1965,1882.086858
Fiji,FJI,1965,317.0148589
France,FRA,1965,2038.162734
Faroe Islands,FRO,1965,
"Micronesia, Fed. Sts.",FSM,1965,
Gabon,GAB,1965,424.6172585
United Kingdom,GBR,1965,1873.5677739999999
Georgia,GEO,1965,
Ghana,GHA,1965,265.323346
Gibraltar,GIB,1965,
Guinea,GIN,1965,
"Gambia, The",GMB,1965,
Guinea-Bissau,GNB,1965,
Equatorial Guinea,GNQ,1965,234.3406925
Greece,GRC,1965,899.2812389000001
Grenada,GRD,1965,
Greenland,GRL,1965,
Guatemala,GTM,1965,273.4040137
Guam,GUM,1965,
Guyana,GUY,1965,327.11422269999997
High income,HIC,1965,1910.988054
"Hong Kong SAR, China",HKG,1965,676.8055071
Honduras,HND,1965,216.8144705
Heavily indebted poor countries (HIPC),HPC,1965,133.4855475
Croatia,HRV,1965,
Haiti,HTI,1965,82.94764733
Hungary,HUN,1965,
IBRD only,IBD,1965,191.93982319999998
IDA & IBRD total,IBT,1965,180.42755359999998
IDA total,IDA,1965,124.8327075
IDA blend,IDB,1965,125.8708659
Indonesia,IDN,1965,
IDA only,IDX,1965,128.474675
Isle of Man,IMN,1965,
India,IND,1965,119.3189172
Not classified,INX,1965,
Ireland,IRL,1965,1023.773726
"Iran, Islamic Rep.",IRN,1965,248.34107269999998
Iraq,IRQ,1965,
Iceland,ISL,1965,2723.52095
Israel,ISR,1965,1429.314605
Italy,ITA,1965,1304.453817
Jamaica,JAM,1965,553.4497405000001
Jordan,JOR,1965,511.10166430000004
Japan,JPN,1965,919.7766882000001
Kazakhstan,KAZ,1965,
Kenya,KEN,1965,104.711564
Kyrgyz Republic,KGZ,1965,
Cambodia,KHM,1965,134.304155
Kiribati,KIR,1965,
St. Kitts and Nevis,KNA,1965,276.220838
"Korea, Rep.",KOR,1965,108.7103618
Kuwait,KWT,1965,4443.405272
Latin America & Caribbean (excluding high income),LAC,1965,448.3663357
Lao PDR,LAO,1965,
Lebanon,LBN,1965,
Liberia,LBR,1965,
Libya,LBY,1965,
St. Lucia,LCA,1965,
Latin America & Caribbean,LCN,1965,470.54897189999997
Least developed countries: UN classification,LDC,1965,
Low income,LIC,1965,
Liechtenstein,LIE,1965,
Sri Lanka,LKA,1965,152.8527442
Lower middle income,LMC,1965,126.06326979999999
Low & middle income,LMY,1965,174.63048840000002
Lesotho,LSO,1965,59.50183824
Late-demographic dividend,LTE,1965,201.5471086
Lithuania,LTU,1965,
Luxembourg,LUX,1965,2780.092719
Latvia,LVA,1965,
"Macao SAR, China",MAC,1965,
St. Martin (French part),MAF,1965,
Morocco,MAR,1965,206.4489746
Monaco,MCO,1965,
Moldova,MDA,1965,
Madagascar,MDG,1965,144.484655
Maldives,MDV,1965,
Middle East & North Africa,MEA,1965,
Mexico,MEX,1965,494.97037350000005
Marshall Islands,MHL,1965,
Middle income,MIC,1965,180.057725
North Macedonia,MKD,1965,
Mali,MLI,1965,
Malta,MLT,1965,
Myanmar,MMR,1965,
Middle East & North Africa (excluding high income),MNA,1965,
Montenegro,MNE,1965,
Mongolia,MNG,1965,
Northern Mariana Islands,MNP,1965,
Mozambique,MOZ,1965,
Mauritania,MRT,1965,175.2362918
Mauritius,MUS,1965,
Malawi,MWI,1965,55.49827809999999
Malaysia,MYS,1965,310.3279258
North America,NAC,1965,3729.969704
Namibia,NAM,1965,
New Caledonia,NCL,1965,1763.475067
Niger,NER,1965,172.03972290000002
Nigeria,NGA,1965,117.1886325
Nicaragua,NIC,1965,273.9064381
Netherlands,NLD,1965,1708.0963559999998
Norway,NOR,1965,2164.468823
Nepal,NPL,1965,67.00747097
Nauru,NRU,1965,
New Zealand,NZL,1965,2151.294927
OECD members,OED,1965,1836.2841039999998
Oman,OMN,1965,101.2586931
Other small states,OSS,1965,
Pakistan,PAK,1965,115.57239059999999
Panama,PAN,1965,648.4370686000001
Peru,PER,1965,441.1824887
Philippines,PHL,1965,187.1368885
